                                                                                                             14 May 2023 19:43:56
Civil Air Patrol Use Only
Satellite-CircularSat:  LLA Position


       Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     Lat Rate (deg/sec)    Lon Rate (deg/sec)    Alt Rate (km/sec)
12 May 2023 15:01:00.000       -1.874     -159.300    500.022680              0.048138              0.037469            -0.001165
12 May 2023 15:02:00.000        1.018     -157.055    500.006703              0.048152              0.037438             0.000634
12 May 2023 15:03:00.000        3.909     -154.805    500.098583              0.048071              0.037617             0.002421
12 May 2023 15:04:00.000        6.791     -152.538    500.296686              0.047894              0.038008             0.004166
12 May 2023 15:05:00.000        9.660     -150.242    500.597488              0.047618              0.038616             0.005836
12 May 2023 15:06:00.000       12.509     -147.902    500.995643              0.047238              0.039448             0.007403
12 May 2023 15:07:00.000       15.332     -145.505    501.484075              0.046747              0.040514             0.008838
12 May 2023 15:08:00.000       18.122     -143.037    502.054112              0.046138              0.041826             0.010116
12 May 2023 15:09:00.000       20.871     -140.482    502.695637              0.045399              0.043399             0.011215
12 May 2023 15:10:00.000       23.572     -137.825    503.397274              0.044518              0.045247             0.012115
12 May 2023 15:11:00.000       26.216     -135.048    504.146592              0.043478              0.047387             0.012800
12 May 2023 15:12:00.000       28.791     -132.133    504.930327              0.042263              0.049835             0.013259
12 May 2023 15:13:00.000       31.288     -129.062    505.734619              0.040850              0.052601             0.013484
12 May 2023 15:14:00.000       33.694     -125.814    506.545260              0.039216              0.055692             0.013470
12 May 2023 15:15:00.000       35.994     -122.372    507.347944              0.037335              0.059105             0.013219
12 May 2023 15:16:00.000       38.173     -118.715    508.128519              0.035180              0.062820             0.012735
12 May 2023 15:17:00.000       40.214     -114.827    508.873237              0.032723              0.066797             0.012027
12 May 2023 15:18:00.000       42.097     -110.694    509.568995              0.029938              0.070965             0.011107
12 May 2023 15:19:00.000       43.803     -106.307    510.203562              0.026805              0.075219             0.009993
12 May 2023 15:20:00.000       45.310     -101.666    510.765792              0.023315              0.079413             0.008702
12 May 2023 15:21:00.000       46.597      -96.779    511.245818              0.019471              0.083362             0.007259
12 May 2023 15:22:00.000       47.642      -91.668    511.635218              0.015296              0.086851             0.005689
12 May 2023 15:23:00.000       48.428      -86.367    511.927169              0.010835              0.089655             0.004019
12 May 2023 15:24:00.000       48.939      -80.923    512.116553              0.006156              0.091569             0.002278
12 May 2023 15:25:00.000       49.165      -75.395    512.200053              0.001347              0.092437             0.000498
12 May 2023 15:26:00.000       49.101      -69.849    512.176208             -0.003491              0.092188            -0.001291
12 May 2023 15:27:00.000       48.747      -64.350    512.045433             -0.008254              0.090841            -0.003057
12 May 2023 15:28:00.000       48.113      -58.963    511.810021             -0.012846              0.088509            -0.004770
12 May 2023 15:29:00.000       47.209      -53.741    511.474095             -0.017187              0.085374            -0.006400
12 May 2023 15:30:00.000       46.054      -48.726    511.043542             -0.021220              0.081653            -0.007917
12 May 2023 15:31:00.000       44.667      -43.946    510.525913             -0.024908              0.077571            -0.009295
12 May 2023 15:32:00.000       43.069      -39.418    509.930288             -0.028239              0.073330            -0.010510
12 May 2023 15:33:00.000       41.282      -35.144    509.267124             -0.031215              0.069098            -0.011541
12 May 2023 15:34:00.000       39.327      -31.121    508.548075             -0.033852              0.065004            -0.012368
12 May 2023 15:35:00.000       37.222      -27.338    507.785786             -0.036172              0.061137            -0.012978
12 May 2023 15:36:00.000       34.987      -23.778    506.993675             -0.038202              0.057552            -0.013360
